id,name,full_name,city,logo,state_code,org_id,org_season_id,event_id
2548,Santa Clara Sporting,Santa Clara Sporting,Santa Clara,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Tyler_Stewart_e04d1cab563044e5b02779210502c000_SCSC Logo 2 copy-min.png,CA,12,61,3173
91,Santa Rosa United,Santa Rosa United,Santa Rosa,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Test_Man_88cca6932f3f4375bd0dbca4ae37627a_SRU_Logo.jpeg,CA,12,61,3173
86,SDSC Surf,SDSC Surf,San Diego,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Alex_Camargo_70268fd69409420598db1007e0a95d16_SDSCSurfLo.png,CA,12,61,3177
1643,Seattle United,Seattle United,Seattle,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Isabelle_Esparza_2e653213e12842d5903aca33dbba68fd_SU_Logo.jpg,WA,12,61,3174
3739,Skyline Elite,Skyline Elite,Charlottesville,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Lucas_Donnelly_7678cab63c074261a939f230e6e6241b_Skyline_El.png,VA,12,61,3169
96,SLAMMERS FC,SLAMMERS FC,Newport Beach,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/John_Doe_09393c066fa1444fad604a840682e1b1_SFC_logo__.png,CA,12,61,3177
97,SLSG,SLSG,Fenton,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Walter_Camargo_b8d19ace186741eeabcc2634605d5c33_SLSG_Prima.png,MO,12,61,3168
2522,Snohomish United,Snohomish United,Snohomish,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Steven_Ramirez_a28f569f1ebf452f976d1b428d6928aa_Snohomish_.jpg,WA,12,61,3174
101,Solar Soccer Club,Solar Soccer Club,Allen,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Tatum_Warrington_fdf6158b54114df09283c69bf04b12ee_Solar_logo.png,TX,12,61,3178
3644,South Carolina Surf,South Carolina Surf,Mt. Pleasant,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Dan_Knofler_0dca133d16a14cecb2064ca78d95cbb5_SouthCarolinaSurf.jpg,SC,12,61,3176
1689,South Carolina United,South Carolina United,Columbia,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Yoshikl_Sako_4009bd6b36b14e96ae900fd4b47b8b6f_SCUFC_TM_s.jpg,SC,12,61,3176
1919,Space Coast United,Space Coast United,Melbourne,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Virginia_Stigers_e1c016263fdc43b7a46e55f4efa18ea1_spacecoast.jpg,FL,12,61,3167
13,Sporting California ...,Sporting California USA,Ontario,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Joseph_Stalin_da2d9daf1f3a4d438895b6c73ea1e1a4_sporting_c.png,CA,12,61,3177
3483,Sporting Iowa,Sporting Iowa,Des Moines,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Kelly_Nunn_5c3776ec0a8c4b538009458b855c7617_Sporting_Iowa.png,IA,12,61,3168
1726,Sporting Nebraska Fo...,Sporting Nebraska Football Club,Omaha,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Iyana_Clark_b2370dd0b57847ed8eecf5ded55b9f3e_SportingNe.jpg,NE,12,61,3168
3584,Sporting Springfield,Sporting Springfield,Springfield,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Sadie_Hill_22b6436ea0eb47b7909f85df3f145c66_Screen Shot 2020-10-15 at 10.37.08 AM.png,MO,12,61,3168
893,St Croix Soccer Club,St Croix Soccer Club,Oak Park Heights,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Isaac_Cuevas_8721e3e724f54a64903747dbe6a15948_St_Croix_A.png,MN,12,61,3170
428,STA ,STA ,Randolph,https://s3.amazonaws.com/images.totalglobalsports.com/ClubImages/Logos/STA.png,NJ,12,61,3172
1925,Supreme FC,Supreme FC,Miami,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Sydney_Boyd_9e3a16ec15d944dd9347145d274ae82d_SupremeFC.jpeg,FL,12,61,3167
9,SUSA FC,SUSA FC,Central Islip,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/John_Doe_1d2d6943fbfe44f99e4f1e96b613ecdd_SUSA_logo.jpeg,NY,12,61,3172
1354,Tennessee Soccer Club,Tennessee Soccer Club,Franklin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Cesar_Moreira_204ce553bd554ca5b9c8aa8ae40825c2_TennesseeS.jpg,TN,12,61,3183
2906,TGS US Club,TGS US Club,Tustin,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Dylan_Mair_739c66d7efbc4761952414d664ec010f_Unknown.png,CA,12,61,0
1585,The Marin Football C...,The Marin Football Club,Greenbrae,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Daniel_Rivera_cb63ccfd5af7426ca724b1ebbb4fef24_Unknown.jpeg,CA,12,61,3173
106,Tulsa SC,Tulsa SC,Tulsa,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Ella_Velcelean_4941b28b7fb944c195cd48eb85755647_unnamed.png,OK,12,61,3178
3480,Union KC Soccer Club,Union KC Soccer Club,Kansas City,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Payton_Smith_e8b62da5ebc3433b83657f9f0c5353e6_Union_KC.png,MO,12,61,3168
3407,United Futbol Academy,United Futbol Academy,Cumming,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/Jonathon_Lake_ce2883d65e694e248155158ad7164fa4_2020 UFA.png,GA,12,61,3176
2536,United PDX,United PDX,Tigard,https://s3.amazonaws.com/images.totalglobalsports.com/PlayerForm/katie_Henze_0ef5659c9b1148ef80c74b01502a4c8b_Logo_2023.png,OR,12,61,3174
