match_id,home_team,home_team_id,home_team_club_id,away_team,away_team_id,away_team_club_id,home_score,away_score,date
673337,South Carolina United ECNL RL B10,69848,1689,Concorde Fire Premier ECNL RL B10,68800,30,2,4,2024-08-25
673321,Concorde Fire Platinum ECNL RL B10,68805,30,Concorde Fire Premier ECNL RL B10,68800,30,2,1,2024-09-08
681189,Dallas Texans ECNL RL NTX B10,95255,37,SOLAR RED ECNL RL NTX B10,83804,101,2,1,2024-08-17
681191,SOLAR WHITE ECNL RL NTX B10,96933,101,Dallas Texans Red ECNL RL NTX B10,69167,37,0,0,2024-08-17
681287,Dallas Texans ECNL RL NTX B10,95255,37,Renegades SC Navy ECNL RL NTX B10,70035,2738,2,0,2024-09-07
676435,VSA ECNL RL B10,47714,412,DCSC ECNL RL Metros B10,96732,4295,1,0,2024-08-25
676449,PWSI Courage ECNL RL B10,48229,629,DCSC ECNL RL Metros B10,96732,4295,6,1,2024-09-08
681211,Sting ECNL RL NTX B10,47902,36,DKSC ECNL RL NTX B10,81874,35,2,2,2024-08-17
681295,Renegades SC ECNL RL NTX B10,69133,2738,DKSC ECNL RL NTX B10,81874,35,4,0,2024-09-07
648566,Doral Soccer Club ECNL RL B10,81217,2237,FL Premier FC SWFL ECNL RL B10,50554,2731,3,1,2024-08-24
648860,Doral Soccer Club ECNL RL B10,81217,2237,FC Prime ECNL RL B10,62427,2329,7,0,2024-08-25
649118,Doral Soccer Club ECNL RL B10,81217,2237,Supreme FC ECNL RL B10,44810,1925,10,1,2024-09-07
692621,Eagles SC ECNL RL B10,81626,41,Rebels SC ECNL RL B10,94967,300,4,2,2024-09-08
667166,Washington Premier ECNL RL B10,81543,112,Eastside FC ECNL RL B10,81735,398,2,3,2024-08-02
667226,Eastside FC ECNL RL B10,81735,398,Spokane Shadow ECNL RL B10,69838,2544,6,1,2024-08-09
667236,Eastside FC ECNL RL B10,81735,398,3RSC ECNL RL B10,82237,2229,0,0,2024-08-10
667249,PacNW SC ECNL RL B10,81139,2331,Eastside FC ECNL RL B10,81735,398,2,3,2024-08-11
667108,Elk Grove United SC RL B10,93709,1215,WSC Crush RL B10,93376,2667,2,0,2024-08-17
667112,Solano Surf SC RL B10,94269,2773,Elk Grove United SC RL B10,93709,1215,0,3,2024-09-08
712828,FC Alliance ECNL RL B10,57720,1693,Tennessee SC ECNL RL B10,69538,1354,0,0,2024-09-08
681185,FC Dallas Red ECNL RL NTX B10,69600,47,Renegades SC ECNL RL NTX B10,69133,2738,0,2,2024-08-17
681190,Renegades SC Navy ECNL RL NTX B10,70035,2738,FC Dallas Navy ECNL RL NTX B10,58562,47,2,2,2024-08-17
681210,SOLAR BLUE ECNL RL NTX B10,82756,101,FC Dallas Blue ECNL RL NTX B10,69573,47,0,2,2024-08-17
681279,FC Dallas White ECNL RL NTX B10,69603,47,Sting ECNL RL NTX B10,47902,36,4,1,2024-09-07
681282,NTX Celtic FC ECNL RL NTX B10,68880,3717,FC Dallas Navy ECNL RL NTX B10,58562,47,2,0,2024-09-07
681310,FC Dallas Blue ECNL RL NTX B10,69573,47,SOLAR RED ECNL RL NTX B10,83804,101,3,1,2024-09-08
